33
34
4
10
1
24
1
30
34
31
33
7
21
10
25
12
6
30
28
14
5
31
20
25
36
22
17
9
16
35
10
36
5
20
12
0
17
21
28
1
28
19
5
8
12
28
35
10
10
7
28
21
12
22
15
15
31
33
15
6
21
24
21
3
7
27
13
34
30
21
32
14
14
7
26
14
29
34
13
26
36
30
25
7
