-2
33
15
18
13
20
34
36
29
11
5
7
17
3
23
19
25
19
5
31
30
34
29
22
16
14
12
7
22
12
35
36
32
30
12
9
16
5
14
1
11
29
35
36
33
36
35
23
30
24
13
34
12
34
4
27
8
34
9
20
9
2
9
23
35
33
28
11
13
18
14
26
33
13
5
15
32
23
16
5
27
5
22
7
5
9
11
26
25
19
12
11
5
8
31
10
20
20
16
25
6
2
22
22
28
14
3
27
10
24
7
19
8
17
1
15
9
18
26
30
9
16
22
27
15
6
15
3
27
25
9
30
13
28
16
23
24
26
8
0
13
8
9
33
34
4
6
31
30
0
14
31
19
32
1
25
24
31
10
1
21
10
25
33
35
10
3
24
19
1
6
3
14
4
8
-2
18
27
35
2
13
0
4
4
21
11
1
6
25
26
6
17
7
32
0
31
6
30
7
30
14
33
1
10
15
8
5
17
21
13
17
21
6
27
9
17
31
11
0
14
26
4
29
27
10
22
18
31
33
28
24
8
3
25
33
21
35
18
21
22
20
3
0
2
17
1
25
9
6
15
1
22
8
10
26
16
18
31
11
16
18
22
28
26
18
12
15
36
35
14
25
30
21
2
30
4
29
8
29
35
14
23
33
13
30
13
28
11
10
21
18
32
30
34
35
17
34
4
25
31
24
3
11
3
30
11
29
3
30
27
1
32
25
6
36
1
29
36
27
7
4
10
5
17
30
2
28
33
29
3
3
7
3
28
23
18
27
34
20
34
21
29
23
17
35
35
9
5
32
-2
33
0
11
29
32
15
22
24
25
2
34
27
34
8
25
17
8
18
2
34
16
7
36
27
17
19
24
12
36
34
21
29
4
29
33
24
3
11
28
34
4
2
14
1
30
31
11
19
32
25
30
20
28
21
22
34
8
34
8
35
1
18
30
5
31
0
14
22
34
-2
2
36
33
10
21
9
23
0
31
6
11
7
23
31
34
24
15
20
18
11
14
1
21
11
21
20
20
16
9
6
35
34
26
30
0
10
5
30
24
25
28
8
18
10
17
22
13
9
30
27
36
5
8
8
3
20
6
11
1
8
23
13
8
5
19
10
30
36
5
5
11
35
12
29
32
14
10
22
23
11
22
19
31
3
3
5
4
11
12
31
9
33
27
9
20
21
20
15
10
13
10
10
10
29
20
34
22
26
16
5
26
2
9
19
13
3
33
5
28
28
5
28
19
11
30
4
15
22
28
35
12
30
20
12
5
6
17
31
19
22
12
17
3
23
8
18
15
28
32
26
11
2
27
36
36
16
34
21
34
30
6
26
16
31
33
26
33
14
28
23
-2
3
29
10
23
32
24
12
19
13
18
6
24
21
4
28
12
27
20
4
33
6
32
3
4
11
24
35
22
2
36
20
19
36
31
0
4
4
1
22
15
12
5
1
24
33
12
9
36
14
34
9
4
1
16
22
28
20
5
30
19
32
15
7
32
14
15
0
25
20
6
21
28
10
22
25
34
32
1
4
21
9
14
12
36
5
2
19
20
15
33
35
0
19
1
22
36
19
15
8
31
10
27
22
30
35
27
13
18
30
16
9
14
22
3
13
24
23
18
5
22
34
6
27
12
17
5
25
4
30
30
20
16
22
2
22
34
8
30
24
8
24
19
5
30
22
29
32
12
20
0
25
23
-2
26
12
13
18
27
23
19
0
25
1
1
21
1
17
20
1
13
20
17
10
4
24
20
34
31
5
22
18
36
5
15
6
14
36
3
22
17
15
17
22
16
25
17
8
6
6
0
20
3
36
7
33
26
36
33
12
19
10
8
21
18
10
28
27
34
19
32
13
33
4
19
22
35
22
33
14
0
30
15
8
20
0
26
8
13
15
4
36
5
32
4
1
26
14
7
2
26
21
36
3
17
25
26
22
25
15
6
4
29
2
23
24
32
4
24
10
4
36
36
19
31
10
26
16
5
35
34
8
33
22
32
22
28
23
8
31
29
16
14
14
28
2
26
30
29
32
15
21
27
11
28
10
15
25
29
31
17
19
27
12
24
29
19
27
16
10
12
2
36
9
1
20
35
0
4
34
20
-2
15
19
7
17
32
30
23
3
33
22
7
1
27
11
22
19
30
20
33
20
13
2
17
7
22
10
33
29
6
9
4
34
15
20
5
1
16
34
1
12
26
19
25
20
17
22
34
6
15
26
29
18
20
22
13
12
31
8
33
11
4
19
9
27
33
28
19
19
2
11
12
13
28
13
0
14
7
10
23
29
14
35
22
36
4
25
24
26
12
21
31
30
34
17
36
28
19
33
3
14
32
5
15
4
29
5
3
25
0
31
23
8
25
5
0
2
28
32
5
28
13
32
11
34
-2
8
27
25
35
18
28
33
36
23
27
35
27
13
18
27
29
7
17
18
30
33
7
-2
22
7
5
20
34
15
6
30
33
33
17
8
14
35
24
14
20
30
26
31
34
3
32
32
4
21
35
17
5
33
19
18
33
20
35
3
19
27
16
11
28
34
-2
4
12
34
9
33
22
24
2
16
22
15
3
26
20
2
12
24
5
24
29
34
5
12
31
35
29
25
4
34
15
36
21
14
34
7
3
17
26
31
20
9
35
33
34
29
24
20
21
15
28
1
24
6
23
25
18
29
7
7
1
16
15
14
27
35
3
11
2
33
24
15
1
25
3
21
22
23
3
9
25
11
3
0
1
18
26
22
33
29
33
31
30
17
32
16
